"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#527/1","Richard MacGillivray Dawkins","#",76,,,"#527/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#535/1","John Leonard Dawson","#",39,,,"#535/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#547/1","George Deacon","#",76,,,"#547/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#562/1","Michael Denton","#",81,,,"#562/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#565/1","Kenneth Dike","#",59,,,"#565/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#567/1","Richard Dixon","#",78,,,"#567/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#577/1","Richard Doll","#",81,,,"#577/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#587/1","Arthur Duckham","#",67,,,"#587/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#594/1","Peter Martin Duncan","#",65,,,"#594/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#610/1","Victor Dzau","#",45,,,"#610/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#616/1","R. John Ellis","#",66,,,"#616/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#623/1","Andrew Fabian","#",0,D,,"#623/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#642/1","Ayodele Falase","#",58,,,"#642/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#660/1","Frank Farmer","#",68,,,"#660/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#661/1","Henry John Horstman Fenton","#",65,,,"#661/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#663/1","Michael Fisher","#",57,,,"#663/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#666/1","Katherine Elizabeth Fleming","#",70,,,"#666/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#672/1","Ian Gainsford","#",66,,,"#672/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#687/1","Francis Galton","#",61,,,"#687/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#707/1","Francisco Javier Carrillo Gamboa","#",72,,,"#707/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#724/1","Alfred Henry Garrod","#",50,,,"#724/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#725/1","Abraham Pineo Gesner","#",93,,,"#725/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#726/1","Malcolm Gillies","#",68,,,"#726/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#745/1","Marcelo Gleiser","#",77,,,"#745/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#754/1","Ben Goldacre","#",59,,,"#754/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#756/1","Ian Gooderson","#",85,,,"#756/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#773/1","Raymond Gosling","#",55,,,"#773/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#781/1","Mark Grimsley","#",60,,,"#781/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#782/1","Eric Grove","#",55,,,"#782/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#789/1","Keith Gull","#",49,,,"#789/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#802/1","Devendra Prasad Gupta","#",61,,,"#802/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#813/1","Hugh Gurling","#",50,,,"#813/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#814/1","Andrew Haines","#",51,,,"#814/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#827/1","Kenneth Hare","#",61,,,"#827/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#829/1","Christopher Heath","#",59,,,"#829/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#835/1","Douglas Higgs","#",67,,,"#835/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#848/1","Peter Higgs","#",70,,,"#848/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#863/1","Kenneth Hill","#",46,,,"#863/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#875/1","John Hilton","#",64,,,"#875/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#884/1","Thomas Hodgkin","#",71,,,"#884/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#903/1","Rosemary Hollis","#",60,,,"#903/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#909/1","Christine Holt","#",47,,,"#909/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#910/1","Rob Horne","#",62,,,"#910/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#922/1","Michael Houghton","#",53,,,"#922/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#942/1","Frederick Hopkins","#",59,,,"#942/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#948/1","Charles Leonard Huskins","#",54,,,"#948/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#958/1","Frederick Wollaston Hutton","#",53,,,"#958/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#961/1","Kristin Ingolfsdottir","#",71,,,"#961/1"
"2012/3","SEM1","#4CCS1PRP",1,"#4CCS1PRPMR1","#002","#972/1","Thomas Inman","#",66,,,"#972/1"
