"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#476/1","Alexander Coker","#",45,,,"#476/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#482/1","Edgar Crookshank","#",69,,,"#482/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#495/1","Charles Frederick Cross","#",83,,,"#495/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#497/1","William Broughton Davies","#",90,,,"#497/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#516/1","Howard Dalton","#",44,,,"#516/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#524/1","Brian Davies","#",83,,,"#524/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#527/1","Richard MacGillivray Dawkins","#",68,,,"#527/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#535/1","John Leonard Dawson","#",47,,,"#535/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#547/1","George Deacon","#",80,,,"#547/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#562/1","Michael Denton","#",88,,,"#562/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#565/1","Kenneth Dike","#",52,,,"#565/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#567/1","Richard Dixon","#",65,,,"#567/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#577/1","Richard Doll","#",78,,,"#577/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#587/1","Arthur Duckham","#",63,,,"#587/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#594/1","Peter Martin Duncan","#",61,,,"#594/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#610/1","Victor Dzau","#",44,,,"#610/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#616/1","R. John Ellis","#",64,,,"#616/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#623/1","Andrew Fabian","#",71,,,"#623/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#642/1","Ayodele Falase","#",69,,,"#642/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#660/1","Frank Farmer","#",64,,,"#660/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#661/1","Henry John Horstman Fenton","#",57,,,"#661/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#663/1","Michael Fisher","#",61,,,"#663/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#666/1","Katherine Elizabeth Fleming","#",76,,,"#666/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#672/1","Ian Gainsford","#",61,,,"#672/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#687/1","Francis Galton","#",61,,,"#687/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#707/1","Francisco Javier Carrillo Gamboa","#",70,,,"#707/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#724/1","Alfred Henry Garrod","#",59,,,"#724/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#725/1","Abraham Pineo Gesner","#",95,,,"#725/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#726/1","Malcolm Gillies","#",73,,,"#726/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#745/1","Marcelo Gleiser","#",73,,,"#745/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#754/1","Ben Goldacre","#",58,,,"#754/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#756/1","Ian Gooderson","#",89,,,"#756/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#773/1","Raymond Gosling","#",46,,,"#773/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#781/1","Mark Grimsley","#",55,,,"#781/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#782/1","Eric Grove","#",54,,,"#782/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#789/1","Keith Gull","#",0,AB,,"#789/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#802/1","Devendra Prasad Gupta","#",0,AB,,"#802/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#813/1","Hugh Gurling","#",34,,,"#813/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#814/1","Andrew Haines","#",46,,,"#814/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#827/1","Kenneth Hare","#",66,,,"#827/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#829/1","Christopher Heath","#",60,,,"#829/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#835/1","Douglas Higgs","#",0,AB,,"#835/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#848/1","Peter Higgs","#",73,,,"#848/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#863/1","Kenneth Hill","#",58,,,"#863/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#875/1","John Hilton","#",70,,,"#875/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#884/1","Thomas Hodgkin","#",73,,,"#884/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#903/1","Rosemary Hollis","#",53,,,"#903/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#909/1","Christine Holt","#",45,,,"#909/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#910/1","Rob Horne","#",66,,,"#910/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#922/1","Michael Houghton","#",62,,,"#922/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#942/1","Frederick Hopkins","#",54,,,"#942/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#948/1","Charles Leonard Huskins","#",42,,,"#948/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#958/1","Frederick Wollaston Hutton","#",73,,,"#958/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#961/1","Kristin Ingolfsdottir","#",68,,,"#961/1"
"2012/3","SEM2","#4CCS1PRA",1,"#4CCS1PRAMR1","#002","#972/1","Thomas Inman","#",52,,,"#972/1"
