"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#452/1","Suzannah Clark","#",82,,,"#452/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#467/1","Jill Macleod Clark","#",64,,,"#467/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#476/1","Alexander Coker","#",59,,,"#476/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#482/1","Edgar Crookshank","#",62,,,"#482/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#495/1","Charles Frederick Cross","#",0,AB,,"#495/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#497/1","William Broughton Davies","#",85,,,"#497/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#516/1","Howard Dalton","#",46,,,"#516/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#524/1","Brian Davies","#",77,,,"#524/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#527/1","Richard MacGillivray Dawkins","#",69,,,"#527/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#535/1","John Leonard Dawson","#",44,,,"#535/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#547/1","George Deacon","#",74,,,"#547/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#562/1","Michael Denton","#",83,,,"#562/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#565/1","Kenneth Dike","#",60,,,"#565/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#567/1","Richard Dixon","#",68,,,"#567/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#577/1","Richard Doll","#",79,,,"#577/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#587/1","Arthur Duckham","#",62,,,"#587/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#594/1","Peter Martin Duncan","#",70,,,"#594/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#610/1","Victor Dzau","#",46,,,"#610/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#616/1","R. John Ellis","#",72,,,"#616/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#623/1","Andrew Fabian","#",56,,,"#623/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#642/1","Ayodele Falase","#",0,AB,,"#642/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#660/1","Frank Farmer","#",58,,,"#660/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#661/1","Henry John Horstman Fenton","#",57,,,"#661/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#663/1","Michael Fisher","#",65,,,"#663/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#666/1","Katherine Elizabeth Fleming","#",60,,,"#666/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#672/1","Ian Gainsford","#",67,,,"#672/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#687/1","Francis Galton","#",73,,,"#687/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#707/1","Francisco Javier Carrillo Gamboa","#",64,,,"#707/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#724/1","Alfred Henry Garrod","#",49,,,"#724/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#725/1","Abraham Pineo Gesner","#",93,,,"#725/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#726/1","Malcolm Gillies","#",0,AB,,"#726/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#745/1","Marcelo Gleiser","#",80,,,"#745/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#754/1","Ben Goldacre","#",71,,,"#754/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#756/1","Ian Gooderson","#",78,,,"#756/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#773/1","Raymond Gosling","#",46,,,"#773/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#781/1","Mark Grimsley","#",60,,,"#781/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#782/1","Eric Grove","#",63,,,"#782/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#789/1","Keith Gull","#",64,,,"#789/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#802/1","Devendra Prasad Gupta","#",80,,,"#802/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#813/1","Hugh Gurling","#",46,,,"#813/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#814/1","Andrew Haines","#",41,,,"#814/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#827/1","Kenneth Hare","#",83,,,"#827/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#829/1","Christopher Heath","#",59,,,"#829/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#835/1","Douglas Higgs","#",72,,,"#835/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#848/1","Peter Higgs","#",77,,,"#848/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#863/1","Kenneth Hill","#",57,,,"#863/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#875/1","John Hilton","#",53,,,"#875/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#884/1","Thomas Hodgkin","#",69,,,"#884/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#903/1","Rosemary Hollis","#",49,,,"#903/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#909/1","Christine Holt","#",56,,,"#909/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#910/1","Rob Horne","#",63,,,"#910/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#922/1","Michael Houghton","#",54,,,"#922/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#942/1","Frederick Hopkins","#",38,,,"#942/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#948/1","Charles Leonard Huskins","#",47,,,"#948/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#958/1","Frederick Wollaston Hutton","#",0,AB,,"#958/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#961/1","Kristin Ingolfsdottir","#",70,,,"#961/1"
"2013/4","SEM2","#5CCS2OSC",1,"#5CCS2OSCMR1","#002","#972/1","Thomas Inman","#",56,,,"#972/1"
