"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#435/1","Alfred John Church","#",53,,,"#435/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#452/1","Suzannah Clark","#",79,,,"#452/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#467/1","Jill Macleod Clark","#",64,,,"#467/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#476/1","Alexander Coker","#",62,,,"#476/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#482/1","Edgar Crookshank","#",55,,,"#482/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#495/1","Charles Frederick Cross","#",85,,,"#495/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#497/1","William Broughton Davies","#",79,,,"#497/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#516/1","Howard Dalton","#",45,,,"#516/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#524/1","Brian Davies","#",87,,,"#524/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#527/1","Richard MacGillivray Dawkins","#",71,,,"#527/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#535/1","John Leonard Dawson","#",50,,,"#535/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#547/1","George Deacon","#",80,,,"#547/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#562/1","Michael Denton","#",75,,,"#562/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#565/1","Kenneth Dike","#",37,,,"#565/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#567/1","Richard Dixon","#",73,,,"#567/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#577/1","Richard Doll","#",74,,,"#577/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#587/1","Arthur Duckham","#",69,,,"#587/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#594/1","Peter Martin Duncan","#",72,,,"#594/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#610/1","Victor Dzau","#",45,,,"#610/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#616/1","R. John Ellis","#",74,,,"#616/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#623/1","Andrew Fabian","#",68,,,"#623/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#642/1","Ayodele Falase","#",56,,,"#642/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#660/1","Frank Farmer","#",71,,,"#660/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#661/1","Henry John Horstman Fenton","#",67,,,"#661/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#663/1","Michael Fisher","#",50,,,"#663/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#666/1","Katherine Elizabeth Fleming","#",72,,,"#666/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#672/1","Ian Gainsford","#",65,,,"#672/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#687/1","Francis Galton","#",58,,,"#687/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#707/1","Francisco Javier Carrillo Gamboa","#",69,,,"#707/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#724/1","Alfred Henry Garrod","#",58,,,"#724/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#725/1","Abraham Pineo Gesner","#",92,,,"#725/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#726/1","Malcolm Gillies","#",72,,,"#726/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#745/1","Marcelo Gleiser","#",84,,,"#745/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#754/1","Ben Goldacre","#",72,,,"#754/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#756/1","Ian Gooderson","#",74,,,"#756/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#773/1","Raymond Gosling","#",42,,,"#773/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#781/1","Mark Grimsley","#",63,,,"#781/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#782/1","Eric Grove","#",60,,,"#782/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#789/1","Keith Gull","#",44,,,"#789/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#802/1","Devendra Prasad Gupta","#",69,,,"#802/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#813/1","Hugh Gurling","#",42,,,"#813/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#814/1","Andrew Haines","#",49,,,"#814/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#827/1","Kenneth Hare","#",51,,,"#827/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#829/1","Christopher Heath","#",54,,,"#829/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#835/1","Douglas Higgs","#",77,,,"#835/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#848/1","Peter Higgs","#",86,,,"#848/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#863/1","Kenneth Hill","#",56,,,"#863/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#875/1","John Hilton","#",65,,,"#875/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#884/1","Thomas Hodgkin","#",69,,,"#884/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#903/1","Rosemary Hollis","#",56,,,"#903/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#909/1","Christine Holt","#",45,,,"#909/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#910/1","Rob Horne","#",56,,,"#910/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#922/1","Michael Houghton","#",63,,,"#922/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#942/1","Frederick Hopkins","#",45,,,"#942/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#948/1","Charles Leonard Huskins","#",40,,,"#948/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#958/1","Frederick Wollaston Hutton","#",65,,,"#958/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#961/1","Kristin Ingolfsdottir","#",84,,,"#961/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#001","#972/1","Thomas Inman","#",71,,,"#972/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#17/1","Theodore Dyke Acland","#",58,,,"#17/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#34/1","Denis Alexander","#",75,,,"#34/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#37/1","John Romilly Allen","#",64,,,"#37/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#48/1","Robert Allison","#",52,,,"#48/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#62/1","Ali Ansari","#",62,,,"#62/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#74/1","Francis Anstie","#",60,,,"#74/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#81/1","Norman Ashton","#",84,,,"#81/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#91/1","Harold Balme","#",63,,,"#91/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#94/1","Kenneth Barker","#",74,,,"#94/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#104/1","Eric Barnard","#",37,,,"#104/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#106/1","Simon Baron-Cohen","#",50,,,"#106/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#113/1","James Barrett","#",50,,,"#113/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#116/1","George Barrow","#",76,,,"#116/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#133/1","Angus John Bateman","#",63,,,"#133/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#144/1","Evan Buchanan Baxter","#",91,,,"#144/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#154/1","Lionel Smith Beale","#",69,,,"#154/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#164/1","Raymond Beazley","#",57,,,"#164/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#169/1","Helen Beebee","#",84,,,"#169/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#178/1","David Bellamy","#",57,,,"#178/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#198/1","Robert Lubbock Bensly","#",44,,,"#198/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#200/1","Robert Bentley","#",66,,,"#200/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#212/1","Dinesh Bhugra","#",37,,,"#212/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#231/1","Jo Boaler","#",64,,,"#231/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#247/1","Brian Bond","#",51,,,"#247/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#262/1","John Eddowes Bowman","#",73,,,"#262/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#277/1","William Bowman","#",51,,,"#277/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#280/1","Harry Brighouse","#",81,,,"#280/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#282/1","Peter Brinsden","#",80,,,"#282/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#294/1","Henry William Bristow","#",60,,,"#294/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#300/1","William Brinton","#",67,,,"#300/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#316/1","Hilda Margaret Bruce","#",46,,,"#316/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#333/1","Ronald Burge","#",65,,,"#333/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#336/1","Michael Burgess","#",63,,,"#336/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#354/1","Arthur Coke Burnell","#",56,,,"#354/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#355/1","Elizabeth Burns","#",81,,,"#355/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#366/1","Geoffrey Burnstock","#",49,,,"#366/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#376/1","John Cadogan","#",60,,,"#376/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#379/1","Robert Townley Caldwell","#",77,,,"#379/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#393/1","Leigh Canham","#",49,,,"#393/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#399/1","Thomas Cavalier-Smith","#",48,,,"#399/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#419/1","Qui-Lim Choo","#",95,,,"#419/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#423/1","Arthur Herbert Church","#",86,,,"#423/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#435/1","Alfred John Church","#",49,,,"#435/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#452/1","Suzannah Clark","#",73,,,"#452/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#467/1","Jill Macleod Clark","#",0,AB,,"#467/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#476/1","Alexander Coker","#",63,,,"#476/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#482/1","Edgar Crookshank","#",58,,,"#482/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#495/1","Charles Frederick Cross","#",66,,,"#495/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#497/1","William Broughton Davies","#",84,,,"#497/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#516/1","Howard Dalton","#",45,,,"#516/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#524/1","Brian Davies","#",92,,,"#524/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#527/1","Richard MacGillivray Dawkins","#",67,,,"#527/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#535/1","John Leonard Dawson","#",54,,,"#535/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#547/1","George Deacon","#",72,,,"#547/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#562/1","Michael Denton","#",85,,,"#562/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#565/1","Kenneth Dike","#",61,,,"#565/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#567/1","Richard Dixon","#",69,,,"#567/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#577/1","Richard Doll","#",79,,,"#577/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#587/1","Arthur Duckham","#",69,,,"#587/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#594/1","Peter Martin Duncan","#",77,,,"#594/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#610/1","Victor Dzau","#",54,,,"#610/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#616/1","R. John Ellis","#",73,,,"#616/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#623/1","Andrew Fabian","#",66,,,"#623/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#642/1","Ayodele Falase","#",71,,,"#642/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#660/1","Frank Farmer","#",76,,,"#660/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#661/1","Henry John Horstman Fenton","#",59,,,"#661/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#663/1","Michael Fisher","#",67,,,"#663/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#666/1","Katherine Elizabeth Fleming","#",64,,,"#666/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#672/1","Ian Gainsford","#",60,,,"#672/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#687/1","Francis Galton","#",66,,,"#687/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#707/1","Francisco Javier Carrillo Gamboa","#",69,,,"#707/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#724/1","Alfred Henry Garrod","#",64,,,"#724/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#725/1","Abraham Pineo Gesner","#",83,,,"#725/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#726/1","Malcolm Gillies","#",77,,,"#726/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#745/1","Marcelo Gleiser","#",73,,,"#745/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#754/1","Ben Goldacre","#",51,,,"#754/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#756/1","Ian Gooderson","#",85,,,"#756/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#773/1","Raymond Gosling","#",61,,,"#773/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#781/1","Mark Grimsley","#",70,,,"#781/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#782/1","Eric Grove","#",43,,,"#782/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#789/1","Keith Gull","#",55,,,"#789/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#802/1","Devendra Prasad Gupta","#",65,,,"#802/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#813/1","Hugh Gurling","#",31,,,"#813/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#814/1","Andrew Haines","#",55,,,"#814/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#827/1","Kenneth Hare","#",56,,,"#827/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#829/1","Christopher Heath","#",55,,,"#829/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#835/1","Douglas Higgs","#",71,,,"#835/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#848/1","Peter Higgs","#",67,,,"#848/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#863/1","Kenneth Hill","#",62,,,"#863/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#875/1","John Hilton","#",55,,,"#875/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#884/1","Thomas Hodgkin","#",77,,,"#884/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#903/1","Rosemary Hollis","#",45,,,"#903/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#909/1","Christine Holt","#",55,,,"#909/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#910/1","Rob Horne","#",52,,,"#910/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#922/1","Michael Houghton","#",65,,,"#922/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#942/1","Frederick Hopkins","#",57,,,"#942/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#948/1","Charles Leonard Huskins","#",47,,,"#948/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#958/1","Frederick Wollaston Hutton","#",69,,,"#958/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#961/1","Kristin Ingolfsdottir","#",64,,,"#961/1"
"2013/4","SY","#5CCS2SEG",1,"#5CCS2SEGM","#002","#972/1","Thomas Inman","#",77,,,"#972/1"
