"Year","Period","#Module","Occ","#Map","#Ass#","#Cand Key","Name","#CD","Mark","Grade","CD","#Cand Key"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1489/1","David Potts","#",56,,,"#1489/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1494/1","John Thomas Quekett","#",63,,,"#1494/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1504/1","Alison Richard","#",0,AB,,"#1504/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1524/1","Wolfgang Rindler","#",68,,,"#1524/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1533/1","Janet Ritterman","#",46,,,"#1533/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1552/1","Frederick Robertson","#",59,,,"#1552/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1565/1","Geoffrey Rose","#",80,,,"#1565/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1583/1","James Rose","#",35,,,"#1583/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1597/1","Steven Rose","#",74,,,"#1597/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1612/1","Nancy Rothwell","#",78,,,"#1612/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1615/1","Lucinda Roy","#",55,,,"#1615/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1635/1","Arthur Russell","#",36,,,"#1635/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1655/1","Philip Sabin","#",57,,,"#1655/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1670/1","Helen Saibil","#",0,AB,,"#1670/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1678/1","Dan Sarooshi","#",55,,,"#1678/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1692/1","Simon Saunders","#",67,,,"#1692/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1696/1","William Saville-Kent","#",72,,,"#1696/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1709/1","Eric Scerri","#",46,,,"#1709/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1710/1","Ulrike Schmidt","#",65,,,"#1710/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1714/1","Harry Bolton Seed","#",67,,,"#1714/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1734/1","John Simon","#",88,,,"#1734/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1743/1","Louis Slotin","#",65,,,"#1743/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1758/1","Audrey Smith","#",74,,,"#1758/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1765/1","Winston Wole Soboyejo","#",55,,,"#1765/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1775/1","Muthucumaraswamy Sornarajah","#",49,,,"#1775/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1782/1","John Spinks","#",35,,,"#1782/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1801/1","Henry Tibbats Stainton","#",64,,,"#1801/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1815/1","Laurence Dudley Stamp","#",77,,,"#1815/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1828/1","Thomas Stebbing","#",59,,,"#1828/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1845/1","Patrick Christopher Steptoe","#",38,,,"#1845/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1847/1","Francis Stock","#",0,AB,,"#1847/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1865/1","Edward James Stone","#",73,,,"#1865/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1877/1","Robert Street","#",57,,,"#1877/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1887/1","Henry Barclay Swete","#",53,,,"#1887/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1903/1","Richard Sykes","#",41,,,"#1903/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1918/1","George Adlington Syme","#",70,,,"#1918/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1926/1","Sylvia Agnes Sophia Tait","#",0,AB,,"#1926/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1942/1","Chris Taylor","#",60,,,"#1942/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1949/1","Martin Taylor","#",37,,,"#1949/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1962/1","Max Theiler","#",49,,,"#1962/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1973/1","Anthony Thiselton","#",47,,,"#1973/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1982/1","St Clair Thomson","#",43,,,"#1982/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1985/1","Janet Thornton","#",63,,,"#1985/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#1988/1","Jocelyn Field Thorpe","#",85,,,"#1988/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2003/1","Hassan Ugail","#",59,,,"#2003/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2009/1","Peter Vardy","#",68,,,"#2009/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2028/1","Nicla Vassallo","#",0,AB,,"#2028/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2045/1","Henry Wace","#",63,,,"#2045/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2048/1","Ralph Waller","#",74,,,"#2048/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2067/1","Robin Ward","#",67,,,"#2067/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2080/1","Ralph Wedgwood","#",55,,,"#2080/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2082/1","Paul Wellings","#",68,,,"#2082/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2094/1","Steven West","#",59,,,"#2094/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2095/1","Sidney Wooldridge","#",0,D,,"#2095/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2115/1","Herbert Wilson","#",75,,,"#2115/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2122/1","Donald Wiseman","#",78,,,"#2122/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2126/1","Elsie Widdowson","#",61,,,"#2126/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2130/1","Anne Wright","#",94,,,"#2130/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2136/1","Anthony Yates","#",62,,,"#2136/1"
"2013/4","SEM2","#4CCS1DST",1,"#4CCS1DSTMR1","#002","#2138/1","R. A. Young","#",66,,,"#2138/1"
